,title,vehicle_class,manufacturer,features,acquisition,price,storage_location,delivery_method,modifications,resale_flag,resale_price,race_availability,top_speed_in_game,based_on,seats,weight_in_kg,drive_train,gears,release_date,release_dlc,top_speed_real,lap_time,bulletproof,weapon1_resistance,weapon2_resistance,weapon3_resistance,weapon4_resistance,weapon5_resistance,speed,acceleration,braking,handling,overall,vehicle_url
125,GTA 5: Vulcar Nebula Turbo,Sports Classics,Vulcar,Has Liveries,Southern S.A. Super Autos,"$797,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$478,200	
	($655,250 when fully upgraded)",Can be used in Races,85.75 mph (138.00 km/h),First generation Volvo 242 2-door sedan,2,"1,320	KG",RWD,4,"August 22, 2019",1.48 Diamond Casino & Resort,101.00 mph (162.54 km/h),1:17.143,No,1,1,2,1,1,"Speed
74.04","Acceleration
60.00","Braking
16.67","Handling
59.09","Overall
52.45",https://www.gtabase.com//grand-theft-auto-v/vehicles/nebula-turbo
126,GTA 5: Shitzu Defiler,Motorcycles,Shitzu,"Has Liveries, Has Trade Price, Mystery Prize",Southern S.A. Super Autos,"$412,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$247,200	
	($406,645 when fully upgraded)",Can be used in Races,91.96 mph (148.00 km/h),"Akuma/Buell XB12S, but sports front fairing and circular lights",1,200	KG,RWD,5,"October 4, 2016",1.36 Bikers,117.00 mph (188.29 km/h),1:00.326,No,1,1,2,1,1,"Speed
79.41","Acceleration
100.00","Braking
40.00","Handling
65.15","Overall
71.14",https://www.gtabase.com//grand-theft-auto-v/vehicles/shitzu-defiler
127,GTA 5: Invetero Coquette,Sports,Invetero,"Has Variants, Mystery Prize, Removable Roof",Legendary Motorsport,"$138,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$82,800	
	($245,650 when fully upgraded)",Can be used in Races,94.45 mph (152.00 km/h),"Corvette C7, 2014 Corvette Stingray",2,"1,400	KG",RWD,6,"September 17, 2013",1.01 Game Launch,119.25 mph (191.91 km/h),1:06.333,No,1,1,2,1,1,"Speed
81.56","Acceleration
82.50","Braking
26.67","Handling
77.27","Overall
67.00",https://www.gtabase.com//grand-theft-auto-v/vehicles/invetero-coquette
128,GTA 5: Albany Virgo,Muscle,Albany,Mystery Prize,Legendary Motorsport,"$195,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$117,000	
	($213,350 when fully upgraded)",Can be used in Races,83.26 mph (134.00 km/h),Eight generation Cadillac Eldorado,2,"2,200	KG",RWD,5,"June 10, 2015",1.27 Ill-Gotten Gains Part 1,97.50 mph (156.91 km/h),1:18.912,No,1,1,2,1,1,"Speed
75.12","Acceleration
70.00","Braking
26.67","Handling
77.58","Overall
62.34",https://www.gtabase.com//grand-theft-auto-v/vehicles/albany-virgo
129,GTA 5: JoBuilt Velum 5-Seater,Planes,JoBuilt,"Armored Vehicle, Bulletproof - Rear, Has Liveries, Has Trade Price",Elitás Travel,"$1,323,350",Pegasus Vehicle,Pegasus Concierge,Paint Job Only,Cannot be sold,NA,Cannot be used in Races,166.96 mph (268.70 km/h),"TBM 850, Piper PA-46 Malibu Meridian/PA-31 Navajo",5,"5,000	KG",RWD,NA,"March 10, 2015",1.21 Heists DLC,139.75 mph (224.91 km/h),0:53.050,Bulletproof from the rear (rear has no windows),2,1,2,1,1,"Speed
81.76","Acceleration
28.50","Braking
23.30","Handling
20.90","Overall
38.62",https://www.gtabase.com//grand-theft-auto-v/vehicles/jobuilt-velum-5-seater
130,GTA 5:  TM-02 Khanjali Tank,Military,NA,"Armored Vehicle, Bulletproof - Front, Bulletproof - Side, Bulletproof - Rear, Has Liveries, Has Trade Price, No Passive Mode, Proximity Mines, Unique Radar Icon, Weaponized Vehicle",Warstock Cache & Carry,"$3,850,350",Facility Property,Mechanic,Point of Storage,Cannot be sold,NA,Transform Races Only,35.42 mph (57.00 km/h),PL-01 Tank,4,"30,000	KG",NA,1,"December 12, 2017",1.42 The Doomsday Heist,42.00 mph (67.59 km/h),2:21.042,"Yes, it has no windows",8,8,19,4,1,"Speed
30.58","Acceleration
25.00","Braking
6.67","Handling
77.27","Overall
34.88",https://www.gtabase.com//grand-theft-auto-v/vehicles/tm-02-khanjali-tank
131,GTA 5: Bravado Rumpo,Vans,Bravado,"Has Liveries, Has Variants",Can be stolen / found,"$13,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold if stolen or purchased,"$7,800	
	($73,900 when fully upgraded)",Can be used in Races,80.78 mph (130.00 km/h),Ford E-Series,4,"2,500	KG",RWD,5,"September 17, 2013",1.01 Game Launch,99.25 mph (159.73 km/h),1:23.383,No,1,1,2,1,1,"Speed
69.75","Acceleration
42.50","Braking
13.33","Handling
59.09","Overall
46.17",https://www.gtabase.com//grand-theft-auto-v/vehicles/bravado-rumpo
132,GTA 5: HVY Nightshark,Off-Road,HVY,"Armored Vehicle, Has Liveries, No Passive Mode, Towing Hitch, Weaponized Vehicle",Warstock Cache & Carry,"$1,245,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$747,000	
	($917,375 when fully upgraded)",Can be used in Races,86.99 mph (140.00 km/h),"Dartz Kombat, T-98 Kombat",4,"4,400	KG",NA,6,"August 8, 2017",1.40 Gunrunning Pack,104.75 mph (168.58 km/h),1:07.636,Window plates available at LSC,27,9,23,5,2,"Speed
75.12","Acceleration
67.50","Braking
25.00","Handling
63.64","Overall
57.81",https://www.gtabase.com//grand-theft-auto-v/vehicles/hvy-nightshark
133,GTA 5: Canis Mesa (Merryweather),Off-Road,Canis,Mystery Prize,Can be stolen / found,"$87,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold if stolen or purchased,"$52,200	
	($140,575 when fully upgraded)",Can be used in Races,80.78 mph (130.00 km/h),Jeep Wrangler JK Unlimited,4,"2,400	KG",NA,5,"September 17, 2013",1.01 Game Launch,99.75 mph (160.53 km/h),1:16.478,No,1,1,2,1,1,"Speed
69.75","Acceleration
42.50","Braking
10.00","Handling
60.61","Overall
45.71",https://www.gtabase.com//grand-theft-auto-v/vehicles/canis-mesa-merryweather
134,GTA 5: Declasse Tulip,Muscle,Declasse,Has Liveries,Southern S.A. Super Autos,"$718,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$430,800	
	($609,700 when fully upgraded)",Can be used in Races,91.65 mph (147.50 km/h),"1972 Chevelle Malibu, 1972 Oldsmobile Cutlass Supreme",4,"1,545	KG",RWD,4,"January 15, 2019",1.46 Arena War,112.75 mph (181.45 km/h),1:09.570,No,1,1,2,1,1,"Speed
79.14","Acceleration
80.00","Braking
16.67","Handling
68.18","Overall
61.00",https://www.gtabase.com//grand-theft-auto-v/vehicles/tulip
135,GTA 5: Brickade,Service,MTL,"Armored Vehicle, Bulletproof - Front, Bulletproof - Side, Bulletproof - Rear, Has Variants, Passengers can hang on side",Warstock Cache & Carry,"$1,100,000",Pegasus Vehicle,Pegasus Concierge,Cannot be modified,Cannot be sold,NA,Transform Races Only,65.24 mph (105.00 km/h),"MAN TGS 26.480 6x6 Expedition Truck, MIDS 8815",6,"14,000	KG",NA,5,"June 7, 2016",1.34 Further Adventures in Finance and Felony,83.50 mph (134.38 km/h),1:29.838,Bullet resistant windows from all sides,1,1,2,1,1,"Speed
56.34","Acceleration
50.00","Braking
13.33","Handling
60.61","Overall
45.07",https://www.gtabase.com//grand-theft-auto-v/vehicles/mtl-brickade
136,GTA 5: Karin Technical Custom,Off-Road,Karin,"Custom Vehicle, Has Liveries, Hydraulics, No Passive Mode, Proximity Mines, Towing Hitch, Unique Radar Icon, Weaponized Vehicle",NA,"$142,500",Garage (Personal Vehicle),Mechanic,MOC / Avenger Workshop,Can be sold only if purchased (High-End),"$85,500	
	($331,025 when fully upgraded)",Target Assault Races,80.78 mph (130.00 km/h),Toyota Hilux,3,"3,200	KG",NA,5,"July 18, 2017",1.40 Gunrunning Pack,101.50 mph (163.35 km/h),1:15.036,No,1,1,2,1,1,"Speed
69.75","Acceleration
50.00","Braking
23.33","Handling
64.55","Overall
51.91",https://www.gtabase.com//grand-theft-auto-v/vehicles/karin-technical-custom
137,GTA 5: Benefactor Schafter,Sedans,Benefactor,"Has Variants, Mystery Prize",Can be stolen / found,"$65,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold if stolen or purchased,"$39,000	
	($155,208 when fully upgraded)",Can be used in Races,90.10 mph (145.00 km/h),Mercedes-Benz E-Class,4,"1,600	KG",RWD,5,"September 17, 2013",1.01 Game Launch,110.25 mph (177.43 km/h),1:09.669,No,1,1,2,1,1,"Speed
77.80","Acceleration
50.00","Braking
30.00","Handling
77.27","Overall
58.77",https://www.gtabase.com//grand-theft-auto-v/vehicles/benefactor-schafter
138,GTA 5: Pegassi Toros,SUVs,Pegassi,"Has Liveries, Mystery Prize",Legendary Motorsport,"$498,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$298,800	
	($500,100 when fully upgraded)",Can be used in Races,96.31 mph (155.00 km/h),"Lamborghini Urus, Lamborghini Aventador, Audi Q8",4,"2,200	KG",NA,8,"December 18, 2018",1.46 Arena War,127.50 mph (205.19 km/h),1:04.865,No,1,1,2,1,1,"Speed
83.17","Acceleration
80.00","Braking
26.67","Handling
69.70","Overall
64.88",https://www.gtabase.com//grand-theft-auto-v/vehicles/toros
139,GTA 5: Pegassi Ignus,Super,Pegassi,"Active Spoiler, Has Liveries, Has Variants",Legendary Motorsport,"$2,765,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$1,659,000	
	($1,852,500 when fully upgraded)",Can be used in Races,99.57 mph (160.25 km/h),Lamborghini Sián FKP 37,2,"1,600	KG",NA,7,"December 15, 2021",1.58 The Contract,124.75 mph (200.77 km/h),0:59.626,No,1,1,2,1,1,"Speed
85.98","Acceleration
95.88","Braking
33.33","Handling
83.86","Overall
74.76",https://www.gtabase.com//grand-theft-auto-v/vehicles/ignus
140,GTA 5: Obey 9F Cabrio,Sports,Obey,"Convertible - Soft-top, Mystery Prize",Legendary Motorsport,"$130,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$78,000	
	($221,875 when fully upgraded)",Can be used in Races,96.31 mph (155.00 km/h),Audi R8 Spyder,2,"1,300	KG",NA,6,"September 17, 2013",1.01 Game Launch,119.75 mph (192.72 km/h),1:04.157,No,1,1,2,1,1,"Speed
83.17","Acceleration
82.50","Braking
33.33","Handling
77.27","Overall
69.07",https://www.gtabase.com//grand-theft-auto-v/vehicles/obey-9f-cabrio
141,GTA 5: Ocelot Jackal,Coupes,Ocelot,Mystery Prize,Can be stolen / found,"$60,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold if stolen or purchased,"$36,000	
	($145,288 when fully upgraded)",Can be used in Races,88.55 mph (142.50 km/h),Jaguar XF/Maserati Quattroporte,4,"1,800	KG",RWD,6,"September 17, 2013",1.01 Game Launch,113.50 mph (182.66 km/h),1:08.635,No,1,1,2,1,1,"Speed
76.46","Acceleration
55.00","Braking
30.00","Handling
78.79","Overall
60.06",https://www.gtabase.com//grand-theft-auto-v/vehicles/ocelot-jackal
142,GTA 5: Annis ZR350,Sports,Annis,"Has Liveries, Has Trade Price, JDM Car, Tuners Vehicle",Legendary Motorsport,"$1,615,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$969,000	
	($1,301,045 when fully upgraded)",Can be used in Races,93.08 mph (149.80 km/h),1992-2002 Mazda RX-7 (FD),2,"1,300	KG",RWD,5,"July 20, 2021",1.57 Los Santos Tuners,117.50 mph (189.10 km/h),1:08.202,No,1,1,2,1,1,"Speed
80.38","Acceleration
82.50","Braking
28.33","Handling
75.30","Overall
66.63",https://www.gtabase.com//grand-theft-auto-v/vehicles/zr350
143,GTA 5: Albany Cavalcade,SUVs,Albany,Has Variants,Can be stolen / found,"$60,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold if stolen or purchased,"$36,000	
	($129,120 when fully upgraded)",Can be used in Races,78.91 mph (127.00 km/h),Cadillac Escalade,4,"2,400	KG",NA,4,"September 17, 2013",1.01 Game Launch,98.00 mph (157.72 km/h),1:19.914,No,1,1,2,1,1,"Speed
68.14","Acceleration
50.00","Braking
20.00","Handling
57.58","Overall
48.93",https://www.gtabase.com//grand-theft-auto-v/vehicles/albany-cavalcade
144,GTA 5: BF Raptor,Sports,BF,,Legendary Motorsport,"$648,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$388,800	
	($518,350 when fully upgraded)",Can be used in Races,86.99 mph (140.00 km/h),Campagna T-Rex,2,500	KG,RWD,6,"October 11, 2016",1.36 Bikers,103.25 mph (166.16 km/h),1:11.371,No,1,1,2,1,1,"Speed
75.12","Acceleration
73.75","Braking
40.00","Handling
78.79","Overall
66.91",https://www.gtabase.com//grand-theft-auto-v/vehicles/bf-raptor
145,GTA 5: Declasse Tornado Rat Rod,Sports Classics,Declasse,Mystery Prize,Southern S.A. Super Autos,"$378,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$226,800	
	($359,225 when fully upgraded)",Can be used in Races,80.78 mph (130.00 km/h),Chevrolet Fleetline (Fast & Furious),2,"2,100	KG",RWD,4,"November 1, 2016",1.36 Bikers,98.75 mph (158.92 km/h),1:18.277,No,1,1,2,1,1,"Speed
69.75","Acceleration
70.00","Braking
8.33","Handling
60.61","Overall
52.17",https://www.gtabase.com//grand-theft-auto-v/vehicles/declasse-tornado-rat-rod
146,GTA 5: BF Bifta,Off-Road,BF,Mystery Prize,Southern S.A. Super Autos,"$75,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$45,000	
	($109,965 when fully upgraded)",Can be used in Races,84.51 mph (136.00 km/h),"Meyers Manx, GTA 3D Universe BF Injection",2,"1,400	KG",RWD,5,"November 19, 2013",1.06 Beach Bum,107.25 mph (172.60 km/h),1:08.169,No,1,1,2,1,1,"Speed
72.97","Acceleration
65.00","Braking
23.33","Handling
62.12","Overall
55.86",https://www.gtabase.com//grand-theft-auto-v/vehicles/bf-bifta
147,GTA 5: Bravado Paradise,Off-Road,Bravado,"Has Liveries, Has Variants",Southern S.A. Super Autos,"$25,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$15,000	
	($81,100 when fully upgraded)",Can be used in Races,80.78 mph (130.00 km/h),Ford E-Series,4,"2,500	KG",RWD,5,"November 19, 2013",1.06 Beach Bum,99.25 mph (159.73 km/h),1:23.451,No,1,1,2,1,1,"Speed
69.75","Acceleration
42.50","Braking
13.33","Handling
59.09","Overall
46.17",https://www.gtabase.com//grand-theft-auto-v/vehicles/bravado-paradise
148,GTA 5: Nagasaki BF400,Motorcycles,Nagasaki,"Has Liveries, Has Variants, Mystery Prize",Southern S.A. Super Autos,"$95,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$57,000	
	($206,550 when fully upgraded)",Can be used in Races,90.10 mph (145.00 km/h),KTM Adventure,2,150	KG,RWD,5,"July 12, 2016",1.35 Cunning Stunts,137.00 mph (220.48 km/h),1:03.263,No,1,1,2,1,1,"Speed
77.80","Acceleration
72.50","Braking
36.67","Handling
65.15","Overall
63.03",https://www.gtabase.com//grand-theft-auto-v/vehicles/nagasaki-bf400
149,GTA 5: Declasse Granger 3600LX,SUVs,Declasse,"Armored Vehicle, Bulletproof - Front, Bulletproof - Side, Bulletproof - Rear, Countermeasures, Has Liveries, Has Trade Price, Imani Tech, Passengers can hang on side, Proximity Mines, Remote Control Unit, Unique Radar Icon, Weaponized Vehicle",Southern S.A. Super Autos,"$1,380,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$828,000	
	($1,508,495 when fully upgraded)",Can be used in Races,88.23 mph (142.00 km/h),2015 - 2020 Chevrolet Suburban,8,"2,100	KG",NA,4,"January 27, 2022",1.58 The Contract,96.75 mph (155.70 km/h),1:14.708,Bullet resistant windows; Needs Armor Plating upgrade for maximum resistance to explosive,12,4,10,2,1,"Speed
76.19","Acceleration
51.87","Braking
28.00","Handling
66.06","Overall
55.53",https://www.gtabase.com//grand-theft-auto-v/vehicles/granger-3600lx
150,GTA 5: Progen T20,Super,Progen,"Active Spoiler, Hybrid Vehicle",Legendary Motorsport,"$2,200,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$1,320,000	
	($1,460,350 when fully upgraded)",Can be used in Races,98.98 mph (159.30 km/h),"McLaren P1, Tushek T600, Falcon F7",2,"1,395	KG",NA,6,"July 8, 2015",1.28 Ill-Gotten Gains Part 2,122.25 mph (196.74 km/h),1:01.287,No,1,1,2,1,1,"Speed
85.31","Acceleration
88.50","Braking
33.33","Handling
80.30","Overall
71.86",https://www.gtabase.com//grand-theft-auto-v/vehicles/progen-t20
151,GTA 5: Zirconium Journey,Vans,Zirconium,"Has Variants, Peds can stand on top",Warstock Cache & Carry,"$15,000",Pegasus Vehicle,Pegasus Concierge,Cannot be modified,Cannot be sold,NA,Can be used in Races,62.14 mph (100.00 km/h),1979–1981 Fleetwood Pace Arrow,6,"4,000	KG",NA,4,"September 17, 2013",1.01 Game Launch,74.25 mph (119.49 km/h),1:45.941,No,1,1,2,1,1,"Speed
53.66","Acceleration
32.50","Braking
8.33","Handling
42.42","Overall
34.23",https://www.gtabase.com//grand-theft-auto-v/vehicles/zirconium-journey
152,GTA 5: Bravado Rat-Truck,Muscle,Bravado,"Has Variants, Has Trade Price, Mystery Prize",Southern S.A. Super Autos,"$37,500",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$22,500	
	($119,975 when fully upgraded)",Can be used in Races,83.89 mph (135.00 km/h),"1920s Ford Model A pickup, 1940 International Harvester D2",2,"1,200	KG",RWD,4,"December 18, 2014",1.19 Festive Surprise 2014,105.25 mph (169.38 km/h),1:24.084,No,1,1,2,1,1,"Speed
72.43","Acceleration
55.00","Braking
13.33","Handling
50.00","Overall
47.69",https://www.gtabase.com//grand-theft-auto-v/vehicles/bravado-rat-truck
153,GTA 5: Principe Nemesis,Motorcycles,Principe,Mystery Prize,Can be stolen / found,"$12,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold if stolen or purchased,"$7,200	
	($62,100 when fully upgraded)",Can be used in Races,86.99 mph (140.00 km/h),"Ducati Monster, Hypermotard, Kawasaki Z750, GTA Vader",2,250	KG,RWD,5,"September 17, 2013",1.01 Game Launch,111.25 mph (179.04 km/h),1:04.598,No,1,1,2,1,1,"Speed
75.12","Acceleration
75.00","Braking
40.00","Handling
59.09","Overall
62.30",https://www.gtabase.com//grand-theft-auto-v/vehicles/principe-nemesis
154,GTA 5: Declasse Tulip M-100,Muscle,Declasse,Has Liveries,Southern S.A. Super Autos,"$1,658,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$994,800	
	($1,185,335 when fully upgraded)",Can be used in Races,94.45 mph (152.00 km/h),Fourth generation Chevrolet Malibu,2,"1,400	KG",RWD,3,"December 13, 2022",1.64 LS Drug Wars,116.75 mph (187.89 km/h),1:10.938,No,1,1,2,1,1,"Speed
81.55","Acceleration
78.82","Braking
22.66","Handling
100.00","Overall
70.76",https://www.gtabase.com//grand-theft-auto-v/vehicles/tulip-m-100
155,GTA 5: RUNE Zhaba,Off-Road,RUNE,"Armored Vehicle, Bulletproof - Front, Bulletproof - Side, Bulletproof - Rear, Float on Water, Has Liveries, Has Trade Price, Peds can stand on top",Warstock Cache & Carry,"$2,400,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$1,440,000	
	($1,623,863 when fully upgraded)",Cannot be used in Races,57.48 mph (92.50 km/h),SHERP ATV,4,"1,600	KG",NA,5,"January 2, 2020",1.49 Diamond Casino Heist,62.00 mph (99.78 km/h),1:40.628,Bullet resistant windows from all sides,14,14,33,7,3,"Speed
49.63","Acceleration
45.00","Braking
26.67","Handling
57.58","Overall
44.72",https://www.gtabase.com//grand-theft-auto-v/vehicles/zhaba
156,GTA 5: Imponte Arbiter GT,Muscle,Imponte,"Has Liveries, HSW Performance Upgrade",Southern S.A. Super Autos,"$1,580,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$948,000	
	($1,385,100 when fully upgraded)",Can be used in Races,92.27 mph (148.50 km/h),1970 Pontiac GTO,2,"1,592	KG",RWD,3,"March 15, 2022",1.59 PS5 & Xbox Series X|S Release,112.75 mph (181.45 km/h),1:10.670,No,1,1,2,1,1,"Speed
79.68","Acceleration
82.50","Braking
17.33","Handling
69.18","Overall
62.17",https://www.gtabase.com//grand-theft-auto-v/vehicles/arbiter-gt
157,GTA 5: Pegassi Zorrusso,Super,Pegassi,Has Liveries,Legendary Motorsport,"$1,925,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$1,155,000	
	($1,322,895 when fully upgraded)",Can be used in Races,100.04 mph (161.00 km/h),Italdesign Zerouno,2,"1,300	KG",RWD,6,"October 24, 2019",1.48 Diamond Casino & Resort,124.25 mph (199.96 km/h),1:01.028,No,1,1,2,1,1,"Speed
86.38","Acceleration
93.63","Braking
40.00","Handling
100.00","Overall
80.00",https://www.gtabase.com//grand-theft-auto-v/vehicles/zorrusso
158,GTA 5: Declasse Bugstars Burrito,Vans,Declasse,"Has Trade Price, Peds can stand on top",Can be stolen / found,"$598,500",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$359,100	
	($490,850 when fully upgraded)",Can be used in Races,80.78 mph (130.00 km/h),1996-2002 Chevrolet Express,4,"2,500	KG",RWD,5,"September 17, 2013",1.01 Game Launch,98.25 mph (158.12 km/h),1:23.052,No,1,1,2,1,1,"Speed
69.75","Acceleration
40.00","Braking
20.00","Handling
59.09","Overall
47.21",https://www.gtabase.com//grand-theft-auto-v/vehicles/bugstars-burrito
159,GTA 5: Karin Sultan RS Classic,Sports,Karin,"Has Liveries, Has Trade Price, JDM Car, Tuners Vehicle",Southern S.A. Super Autos,"$1,789,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$1,073,400	
	($1,372,843 when fully upgraded)",Can be used in Races,91.03 mph (146.50 km/h),Subaru Impreza 22B STI,2,"1,150	KG",NA,5,"August 26, 2021",1.57 Los Santos Tuners,117.50 mph (189.10 km/h),1:03.397,No,1,1,2,1,1,"Speed
78.60","Acceleration
83.00","Braking
33.00","Handling
76.00","Overall
67.65",https://www.gtabase.com//grand-theft-auto-v/vehicles/sultan-rs-classic
160,GTA 5: Vysser Neo,Sports,Vysser,Has Liveries,Legendary Motorsport,"$1,875,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$1,125,000	
	($1,325,713 when fully upgraded)",Can be used in Races,99.95 mph (160.85 km/h),"Spyker C8 Aileron, Maserati 3200 GT",2,"1,390	KG",NA,6,"August 1, 2019",1.48 Diamond Casino & Resort,125.75 mph (202.37 km/h),1:00.996,No,1,1,2,1,1,"Speed
86.30","Acceleration
96.75","Braking
40.00","Handling
79.39","Overall
75.61",https://www.gtabase.com//grand-theft-auto-v/vehicles/vysser-neo
161,GTA 5: Declasse Brutus (Arena),Off-Road,Declasse,"Arena Contender, Armored Vehicle, Bulletproof - Rear, Has Liveries, Has Variants, Has Trade Price, Jump Ability, No Passive Mode, Proximity Mines, Rocket Boost, Unique Radar Icon, Weaponized Vehicle",Arena War,"$2,666,650",Garage (Personal Vehicle),Mechanic,Arena Workshop,Can be sold only if purchased (High-End),"$1,599,990	
	($3,003,370 when fully upgraded)",Arena War Races,86.99 mph (140.00 km/h),"1988 Chevrolet K-2500 Silverado from the film ""Tango & Cash""",2,"3,500	KG",NA,8,"December 11, 2018",1.46 Arena War,123.50 mph (198.75 km/h),1:07.457,"Bulletproof from the rear (rear has no windows), window plates available at Arena's workshop",4,1,3,1,1,"Speed
75.12","Acceleration
67.50","Braking
20.00","Handling
60.61","Overall
55.81",https://www.gtabase.com//grand-theft-auto-v/vehicles/brutus-arena
162,GTA 5: Enus Windsor,Coupes,Enus,"Has Liveries, Has Variants",Legendary Motorsport,"$845,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$507,000	
	($638,750 when fully upgraded)",Can be used in Races,93.21 mph (150.00 km/h),Rolls Royce Wraith,2,"2,800	KG",RWD,5,"June 10, 2015",1.27 Ill-Gotten Gains Part 1,118.00 mph (189.90 km/h),1:13.473,No,1,1,2,1,1,"Speed
80.48","Acceleration
70.00","Braking
23.33","Handling
66.67","Overall
60.12",https://www.gtabase.com//grand-theft-auto-v/vehicles/enus-windsor
163,GTA 5: Cheval Fugitive,Sedans,Cheval,Mystery Prize,Can be stolen / found,"$24,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold if stolen or purchased,"$14,400	
	($78,300 when fully upgraded)",Can be used in Races,90.10 mph (145.00 km/h),"Holden Caprice (Chevrolet Caprice), Holden Commodore",4,"1,600	KG",RWD,5,"September 17, 2013",1.01 Game Launch,107.75 mph (173.41 km/h),1:12.707,No,1,1,2,1,1,"Speed
77.80","Acceleration
50.00","Braking
30.00","Handling
75.76","Overall
58.39",https://www.gtabase.com//grand-theft-auto-v/vehicles/cheval-fugitive
164,GTA 5: Dinka Veto Classic (Go-Kart),Sports,Dinka,"Armored Vehicle, Has Liveries, Unique Radar Icon",Southern S.A. Super Autos,"$895,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$537,000	
	($679,245 when fully upgraded)",Go-Kart Races,46.60 mph (75.00 km/h),1960s-1970s Go-Kart,1,450	KG,RWD,1,"December 18, 2020",1.52 Cayo Perico Heist,78.80 mph (126.82 km/h),1:17.902,No,2,1,2,1,1,"Speed
49.00","Acceleration
100.00","Braking
10.00","Handling
87.00","Overall
61.50",https://www.gtabase.com//grand-theft-auto-v/vehicles/veto-classic-go-kart
165,GTA 5: Lampadati Casco,Sports Classics,Lampadati,Has Trade Price,Legendary Motorsport,"$904,400",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$542,640	
	($674,390 when fully upgraded)",Can be used in Races,93.83 mph (151.00 km/h),"Maserati 3500 GT, Ferrari 250 GT SWB, Volvo P1800",2,"1,100	KG",RWD,5,"March 10, 2015",1.21 Heists DLC,120.00 mph (193.12 km/h),1:10.337,No,1,1,2,1,1,"Speed
81.02","Acceleration
80.00","Braking
20.00","Handling
69.70","Overall
62.68",https://www.gtabase.com//grand-theft-auto-v/vehicles/lampadati-casco
166,GTA 5: Albany Manana Custom,Muscle,Albany,"Custom Vehicle, Has Liveries, Hydraulics, Removable Roof",Benny's Original Motor Works,"$925,000",Garage (Personal Vehicle),Mechanic,Benny's Original Motor Works,Can be sold only if purchased (High-End),"$555,000	
	($941,008 when fully upgraded)",Can be used in Races,87.92 mph (141.50 km/h),"Buick LeSabre, Cadillac Eldorado",2,"2,000	KG",RWD,4,"August 11, 2020",1.51 LS Summer Special,108.75 mph (175.02 km/h),1:16.077,No,1,1,2,1,1,"Speed
75.92","Acceleration
60.00","Braking
9.17","Handling
60.00","Overall
51.27",https://www.gtabase.com//grand-theft-auto-v/vehicles/manana-custom
